Key,Value
107,5401.492251109626
108,5394.339605618214
109,5363.94086227971
110,5361.898024271282
111,5363.931751943473
112,5366.643388839726
113,5369.355025735978
114,5375.456208752548
115,5378.845754872864
116,5391.726030130067
117,5395.793485474446
118,5396.47139469851
119,5401.216759266952
120,5403.928396163205
121,5407.995851507585
122,5408.673760731648
123,5415.452852972281
124,5416.130762196344
125,5417.48658064447
126,5418.164489868534
127,5422.909854436977
128,5423.58776366104
129,5431.044765125736
130,5441.213403486685
131,5445.280858831065
132,5448.670404951381
133,5454.093678743887
134,5455.449497192014
135,5459.516952536394
136,5464.262317104836
137,5464.9402263289
138,5465.6181355529625
139,5467.651863225153
140,5472.397227793595
141,5478.498410810164
142,5480.532138482355
143,5483.889323388656
144,5484.065117708497
145,5484.276070892307
146,5484.3463886202435
147,5484.979248171672
148,5485.014407035641
149,5485.04956589961
150,5485.119883627545
151,5485.155042491514
152,5485.471472267229
153,5486.1043318186585
154,5486.139490682626
155,5486.174649546594
156,5486.385602730405
157,5486.420761594372
158,5486.526238186278
159,5486.87782682596
160,5486.948144553897
161,5486.983303417865
162,5487.229415465643
163,5487.29973319358
164,5487.370050921517
165,5487.686480697231
166,5488.143545928819
167,5560.912842704814
168,5599.713945479758
169,5644.058062936839
170,5743.832327215268
171,5788.176444672348
172,5810.348503400888
173,5821.434532765159
174,5843.606591493698
175,5882.407694268642
176,5921.208797043588
177,6004.354017275613
178,6009.897031957749
179,6020.983061322018
180,6087.499237507638
181,6131.843354964718
182,6148.472399011122
183,6181.730487103933
184,6187.273501786068
185,6209.445560514609
186,6214.988575196743
187,6226.074604561012
188,6231.617619243148
189,6242.703648607418
190,6264.8757073359575
191,6298.133795428768
192,6303.676810110903
193,6314.762839475173
194,6336.934898203713
195,6381.279015660793
196,6453.338206528548
197,6471.136199548383
198,6467.876957051948
199,6466.79054288647
200,6462.444886224555
201,6460.272057893599
202,6434.198117922117
203,6405.951349619677
204,6397.260036295849
205,6388.5687229720215
206,6379.877409648194
207,6359.2355405041035
208,6358.149126338625
209,6357.062712173147
210,6342.9393280219265
211,6333.1616005326205
212,6328.815943870707
213,6323.383873043314
214,6322.297458877836
215,6321.211044712358
216,6320.124630546879
217,6317.951802215923
218,6314.692559719487
219,6313.606145554008
220,6299.482761402789
221,6296.223518906353
222,6292.964276409918
223,6290.791448078961
224,6287.532205582526
225,6287.997287991018
226,6305.240780857914
227,6316.7364427691755
228,6325.932972298186
229,6336.279068018323
230,6348.924296120713
231,6361.569524223102
232,6367.317355178733
233,6381.112149472249
234,6386.859980427881
235,6388.009546619007
236,6405.253039485902
237,6408.701738059281
238,6421.34696616167
239,6436.291326646312
240,6439.740025219691
241,6442.039157601944
242,6443.18872379307
243,6458.1330842777115
244,6467.329613806723
245,6478.825275717985
246,6479.974841909112
247,6481.124408100239
248,6488.021805246996
249,6489.171371438123
250,6422.721152945383
251,6418.703123889929
252,6394.594949557199
253,6378.522833335379
254,6362.450717113561
255,6286.108165059917
256,6270.0360488380975
257,6233.873787339004
258,6205.747583950821
259,6109.314886619903
260,6101.278828508994
261,5996.810073067167
262,5964.665840623529
263,5948.593724401709
264,5900.37737573625
265,5892.341317625341
266,5888.323288569886
267,5868.233143292612
268,5864.215114237158
269,5828.052852738062
270,5794.868465365881
271,5826.9293268145775
272,5833.341499104319
273,5858.990188263276
274,5878.2267051324925
275,5884.638877422232
276,5967.997117188844
277,6192.4231473297195
278,6275.781387096331
279,6307.842248545028
280,6461.734383498771
281,6480.970900367991
282,6506.619589526948
283,6557.916967844863
284,6602.802173873037
285,6660.5117244806925
286,6698.984758219127
287,6756.694308826782
288,6775.930825695999
289,6788.755170275478
290,6827.2282040139135
291,6904.174271490785
292,6910.586443780525
293,6916.587824250624
294,6915.243528138871
295,6910.538491747738
296,6902.472715077223
297,6901.800567021347
298,6897.767678686089
299,6897.095530630213
300,6896.423382574338
301,6894.406938406708
302,6887.685457847945
303,6881.63612534506
304,6876.9310889539265
305,6871.553904506916
306,6870.209608395164
307,6855.422351165887
308,6852.061610886506
309,6837.946501713106
310,6827.864280874962
311,6825.175688651457
312,6817.109911980942
313,6811.060579478057
314,6806.355543086923
315,6802.322654751666
316,6762.242635655471
317,6750.4601357951815
318,6730.822636028034
319,6726.895136074602
320,6612.997637425144
321,6605.142637518285
322,6601.215137564854
323,6573.722637890847
324,6569.795137937418
325,6565.867637983989
326,6530.520138403121
327,6495.172638822254
328,6479.462639008536
329,6459.825139241388
330,6338.072640685068
331,6306.652641057632
332,6275.232641430193
333,6267.377641523333
334,6235.957641895898
335,6216.320142128749
336,6212.3926421753185
337,6208.465142221889
338,6196.6826423616
339,6192.755142408171
340,6161.335142780733
341,6153.480142873875
342,6129.915143153297
343,6110.277643386147
344,6097.859584869117
345,6095.568750730111
346,6092.39682653764
347,6091.163300462791
348,6090.987082452098
349,6090.810864441404
350,6089.753556377248
351,6089.577338366555
352,6087.28650422755
353,6085.524324120621
354,6085.348106109928
355,6084.114580035079
356,6083.938362024386
357,6080.766437831916
358,6075.479897511132
359,6075.127461489747
360,6074.0701534255895
361,6073.893935414897
362,6073.7177174042035
363,6073.189063372125
364,6070.898229233119
365,6068.607395094113
366,6066.668996976491
367,6065.49883395884
368,6065.246727889094
369,6064.187882396163
370,6063.4819854008765
371,6063.431564186927
372,6063.381142972978
373,6062.826509619537
374,6062.523982335842
375,6062.271876266097
376,6061.818085340556
377,6061.767664126606
378,6061.465136842912
379,6061.414715628963
380,6061.364294415014
381,6061.162609559218
382,6061.01134591737
383,6059.34744585705
384,6058.641548861763
385,6058.288600364119
386,6057.986073080425
387,6057.834809438577
388,6062.264169567572
389,6066.7652268710035
390,6072.552300546844
391,6076.41034966407
392,6080.268398781297
393,6087.984497015751
394,6095.700595250204
395,6097.629619808818
396,6100.2016525536355
397,6103.416693484658
398,6109.203767160498
399,6109.846775346703
400,6123.3499472569965
401,6129.780029119041
402,6130.423037305245
403,6134.281086422472
404,6134.924094608677
405,6135.567102794881
406,6140.068160098313
407,6141.354176470721
408,6141.997184656926
409,6143.283201029335
410,6147.141250146561
411,6152.928323822402
412,6155.50035656722
413,6179.071244947585
414,6181.468902946277
415,6188.661876942351
416,6195.854850938427
417,6204.246653933848
418,6215.0361149279615
419,6218.632601925998
420,6219.831430925345
421,6245.006839911607
422,6247.404497910299
423,6251.000984908336
424,6294.158828884787
425,6295.357657884133
426,6304.948289878899
427,6320.5330668703955
428,6326.5272118671255
429,6328.924869865817
430,6332.521356863854
431,6333.7201858632
432,6342.111988858621
433,6343.310817857967
434,6354.10027885208
435,6357.696765850117
436,6382.8721748363805
437,6381.771860301916
438,6370.92469530253
439,6366.405043219453
440,6347.422504470527
441,6342.9028523874495
442,6323.920313638526
443,6309.457426972678
444,6304.033844472985
445,6298.610261973292
446,6294.9945403068305
447,6294.090609890215
448,6286.859166557291
449,6285.051305724059
450,6276.91593197452
451,6276.012001557905
452,6271.492349474827
453,6265.164836558519
454,6263.356975725288
455,6253.413741142518
456,6251.605880309287
457,6247.990158642825
458,6247.08622822621
459,6246.182297809594
460,6240.7587153099
461,6239.854784893286
462,6230.81548072713
463,6229.0076198939
464,6216.519421206396
465,6213.990732389743
466,6212.726387981415
467,6193.76122185652
468,6182.382122181582
469,6178.5890889566035
470,6172.267366914971
471,6145.716134340117
472,6143.187445523465
473,6138.130067890157
474,6135.601379073505
475,6133.072690256852
476,6125.4866238068935
477,6116.63621294861
478,6111.578835315304
479,6095.14235800706
480,6091.349324782081
481,6073.648503065511
482,6072.384158657185
483,6071.119814248858
484,6059.74071457392
485,6044.568581674004
486,6043.304237265677
487,6036.9825152240455
488,6025.603415549107
489,6004.109560607558
490,6002.845216199232
491,6001.920846778254
492,6005.079690830677
493,6006.659112856888
494,6031.929865276273
495,6033.509287302484
496,6035.0887093286965
497,6076.153682010197
498,6088.789058219891
499,6096.686168350949
500,6107.74212253443
501,6136.171719006239
502,6137.7511410324505
503,6144.068829137296
504,6155.124783320777
505,6172.498425609105
506,6221.460508421664
507,6257.787215024529
508,6259.366637050742
509,6260.946059076953
510,6235.026139096815
511,6224.788247286722
512,6221.375616683358
513,6197.487202459804
514,6194.07457185644
515,6183.836680046346
516,6105.346176168962
517,6067.807239531953
518,6060.981978325224
519,5979.078843844475
520,5962.015690827653
521,5931.302015397373
522,5927.889384794006
523,5764.08311583251
524,5760.670485229146
525,5757.257854625782
526,5685.592611955126
527,5671.942089541668
528,5672.836366504954
529,5673.259387801187
530,5686.373047984419
531,5686.796069280652
532,5687.642111873119
533,5689.757218354285
534,5690.180239650519
535,5693.987431316618
536,5694.833473909085
537,5699.486708167651
538,5701.178793352585
539,5708.370155388549
540,5718.522666498149
541,5724.021943349182
542,5731.6363266813805
543,5733.328411866314
544,5744.192844010987
545,5743.7648661015655
546,5743.4438826695
547,5743.336888192146
548,5742.373937895949
549,5742.266943418594
550,5741.838965509173
551,5741.410987599753
552,5741.3039931223975
553,5740.555031780912
554,5740.020059394135
555,5739.913064916781
556,5739.164103575295
557,5739.057109097939
558,5738.201153279098
559,5738.094158801743
560,5737.559186414968
561,5737.238202982902
562,5736.810225073481
563,5736.489241641416
564,5735.95426925464
565,5734.349352094314
566,5734.028368662248
567,5733.6003907528275
568,5733.172412843407
569,5733.065418366052
570,5732.851429411341
571,5731.246512251014
572,5730.4975509095275
573,5730.069573000107
574,5728.892633749201
575,5728.464655839781
576,5726.924524702021
577,5726.438022207498
578,5725.5731288839
579,5725.465017218449
580,5724.870403058476
581,5724.546068062127
582,5724.492012229402
583,5724.005509734878
584,5722.978448913105
585,5722.816281414931
586,5722.762225582206
587,5722.383834753133
588,5722.329778920408
589,5722.167611422234
590,5721.735164760434
591,5721.572997262259
592,5721.3027180986355
593,5720.383768942313
594,5720.059433945964
595,5719.789154782339
596,5718.978317291466
597,5718.708038127842
598,5718.653982295117
599,5718.275591466043
600,5718.005312302419
601,5717.520339257945
602,5723.965578418674
603,5749.746535061591
604,5758.7698698866125
605,5789.7070178581125
606,5805.175591843864
607,5806.464639676009
608,5824.511309326052
609,5846.425122472532
610,5847.714170304677
611,5856.737505129699
612,5858.026552961845
613,5885.0965574369075
614,5905.72132275124
615,5909.588466247678
616,5917.3227532405535
617,5925.057040233429
618,5939.236566387033
619,5850.3946338173855
620,5830.736344326526
621,5771.761475853955
622,5653.811738908809
623,5642.016765214295
624,5622.3584757234385
625,5598.768528334407
626,5594.836870436236
627,5583.041896741721
628,5579.11023884355
629,5559.451949352693
630,5555.520291454522
631,5551.58863355635
632,5543.725317760007
633,5527.9986861673215
634,5500.477080880119
635,5472.955475592919
636,5469.023817694748
637,5449.365528203891
638,5441.502212407548
639,5437.570554509376
640,5355.005738647774
641,5343.21076495326
642,5288.167554378857
643,5284.235896480686
644,5272.4409227861715
645,5256.714291193486
646,5244.919317498971
647,5251.900326620315
648,5266.012085232662
649,5267.188065117024
650,5287.179723151182
651,5294.235602457355
652,5296.587562226079
653,5314.227260491513
654,5322.459119682048
655,5345.978717369293
656,5354.210576559828
657,5360.09047598164
658,5373.0262547096245
659,5374.202234593987
660,5383.610073668885
661,5410.6576110092155
662,5411.833590893578
663,5420.065450084114
664,5421.241429968476
665,5424.769369621562
666,5425.945349505924
667,5428.297309274649
668,5437.705148349547
669,5447.112987424445
670,5454.115142961659
671,5453.520777907882
672,5453.3721866444375
673,5452.777821590658
674,5449.3602225314335
675,5448.765857477656
676,5447.428536106656
677,5445.4968496818765
678,5442.822206939874
679,5442.227841886097
680,5440.7419292516515
681,5439.4046078806505
682,5438.958834090317
683,5438.661651563428
684,5438.513060299983
685,5436.729965138648
686,5435.244052504204
687,5435.095461240759
688,5434.946869977314
689,5434.79827871387
690,5433.906731133203
691,5432.272227235313
692,5431.380679654645
693,5430.489132073979
694,5430.340540810534
695,5429.300401966422
696,5429.151810702977
697,5428.26026312231
698,5367.8851720419525
699,5354.08218405295
700,5326.47620807494
701,5271.264256118926
702,5250.55977413542
703,5178.09408719315
704,5171.192593198648
705,5157.389605209644
706,5119.431388239882
707,5115.9806412426315
708,5102.177653253628
709,5067.6701832811195
710,4988.303002344346
711,4981.401508349845
712,4971.049267358092
713,4946.894038377333
714,4943.443291380083
715,4939.992544382832
716,4905.485074410323
717,4902.034327413072
718,4877.879098432316
719,4864.076110443312
720,4839.9208814625545
721,4836.470134465303
722,4820.363978997412
723,4822.845469399475
724,4840.215902213926
725,4842.697392615989
726,4874.956767842825
727,4889.84571025521
728,4961.808931915073
729,5008.957249554293
730,5016.401720760487
731,5031.290663172871
732,5093.327923224477
733,5103.253884832733
734,5113.17984644099
735,5145.439221667826
736,5150.402202471954
737,5180.180087296724
738,5185.143068100852
739,5209.957972121496
740,5224.846914533881
741,5227.328404935946
742,5237.254366544203
743,5239.735856946266
744,5248.696608320572
745,5213.599901377624
746,5210.900154689705
747,5192.001927874273
748,5186.602434498434
749,5183.902687810516
750,5165.004460995084
751,5162.304714307165
752,5140.706740803812
753,5121.80851398838
754,5094.8110471091895
755,5092.111300421271
756,5065.11383354208
757,5051.615100102486
758,5040.81611335081
759,5032.716873287054
760,5008.419153095783
761,4878.831312075672
762,4868.032325323997
763,4846.434351820643
764,4841.034858444806
765,4763.596293140567
766,4758.245447185268
767,4757.353639526052
768,4754.678216548402
769,4752.002793570753
770,4740.40929400094
771,4737.73387102329
772,4736.8420633640735
773,4729.707602090342
774,4728.815794431126
775,4722.57314081661
776,4721.681333157394
777,4720.789525498178
778,4709.196025928364
779,4705.628795291499
780,4701.169756995416
781,4700.2779493362
782,4690.468065084819
783,4687.79264210717
784,4685.117219129521
785,4672.63191190049
786,4665.497450626759
787,4661.930219989893
788,4659.254797012244
789,4630.716951917318
790,4625.366105962019
791,4639.061081145337
792,4680.628577321829
793,4697.255575792426
794,4755.450070439513
795,4759.606820057164
796,4772.077068910109
797,4788.704067380706
798,4805.331065851303
799,4863.525560498396
800,4884.309308586639
801,4888.466058204291
802,4892.622807821937
803,4900.936307057236
804,4921.720055145484
805,4925.87680476313
806,4954.974052086677
807,4963.287551321975
808,5046.422543674958
809,5100.4602887044
810,5112.930537557349
811,5117.087287174996
812,5129.557536027946
813,5171.125032204438
814,5208.535778763283
815,5225.16277723388
816,5258.4167741750725
817,5312.454519204509
818,5355.530989736435
819,5355.363039759126
820,5353.683539986043
821,5352.004040212958
822,5351.164290326416
823,5349.988640485259
824,5349.4847905533325
825,5348.309140712174
826,5346.62964093909
827,5346.293740984473
828,5346.125791007165
829,5345.62194107524
830,5345.286041120623
831,5344.6142412113895
832,5344.446291234081
833,5343.774491324848
834,5342.766791460997
835,5342.43089150638
836,5342.262941529072
837,5341.927041574456
838,5340.919341710605
839,5340.751391733296
840,5340.41549177868
841,5339.911641846755
842,5339.743691869446
843,5339.5757418921385
844,5339.407791914829
845,5338.903941982904
846,5338.064192096363
847,5335.712892414045
848,5334.033392640961
849,5333.361592731728
850,5331.850042935952
851,5331.1782430267185
852,5330.338493140177
853,5329.498743253635
854,5322.292990238869
855,5272.345155521624
856,5253.4969160056835
857,5252.554504029886
858,5249.727268102495
859,5223.339732780178
860,5222.397320804381
861,5215.800436973801
862,5214.858024998005
863,5207.318729191627
864,5199.779433385251
865,5198.837021409455
866,5194.124961530469
867,5193.182549554673
868,5188.4704896756875
869,5185.643253748296
870,5177.1615459661225
871,5174.334310038731
872,5167.737426208152
873,5145.732566528287
874,5122.7056958051835
875,5107.354448656447
876,5079.210495550427
877,5056.18362482732
878,5040.832377678584
879,5030.598212912759
880,5022.922589338393
881,5010.12988338111
882,4999.895718615286
883,4997.337177423828
884,4928.25656525451
885,4907.788235722861
886,4905.2296945314065
887,4887.319906191213
888,4882.2028238083
889,4874.527200233933
890,4866.851576659563
891,4856.617411893738
892,4838.707623553543
893,4825.914917596265
894,4823.356376404807
895,4805.446588064616
896,4802.888046873158
897,4787.536799724421
898,4784.978258532963
899,4759.392846618402
900,4731.248893512386
901,4713.339105172191
902,4700.546399214909
903,4698.178655452765
904,4682.172860486207
905,4677.171049559158
906,4663.165978963419
907,4660.164892407189
908,4644.15909744063
909,4631.154389030301
910,4627.152940288661
911,4624.151853732432
912,4599.142799097184
913,4593.140625984724
914,4580.1359175743955
915,4579.135555388985
916,4574.133744461936
917,4573.1333822765255
918,4551.125414197508
919,4550.1250520120975
920,4548.124327641278
921,4547.123965455868
922,4545.123241085048
923,4540.1214301579985
924,4539.121067972589
925,4536.119981416358
926,4532.118532674719
927,4530.117808303899
928,4521.11454863521
929,4519.11382426439
930,4528.012447361288
931,4531.033366369006
932,4582.388989500189
933,4597.49358453877
934,4615.619098585069
935,4645.828288662239
936,4651.870126677672
937,4694.162992785703
938,4784.7905630172
939,4814.999753094369
940,4839.167105156102
941,4872.397214240982
942,4875.4181332487005
943,4935.836513403031
944,4938.857432410749
945,4941.878351418464
946,4963.024784472482
947,4975.1084605033475
948,5020.422245619098
949,5035.526840657679
950,5038.547759665397
951,5059.694192719416
952,5059.5068883372805
953,5051.427482224108
954,5047.387779167522
955,5035.268669997764
956,5031.228966941177
957,5025.1694123562975
958,4988.812084847023
959,4976.692975677264
960,4973.663198384825
961,4968.613569564091
962,4960.534163450919
963,4954.47460886604
964,4953.4646831018945
965,4944.375351224575
966,4942.355499696282
967,4940.335648167989
968,4938.315796639696
969,4921.147058649205
970,4914.077578300179
971,4898.928691837982
972,4897.918766073834
973,4892.869137253102
974,4888.829434196515
975,4886.809582668222
976,4880.750028083343
977,4869.30376953614
978,4862.710164688343
979,4861.391443718785
980,4852.1603969318685
981,4850.841675962309
982,4845.566792084072
983,4841.610629175395
984,4836.335745297158
985,4835.017024327598
986,4831.0608614189205
987,4815.236209784208
988,4806.005162997294
989,4803.367721058175
990,4798.092837179938
991,4782.268185545227
992,4780.949464575668
993,4778.312022636549
994,4763.806091971397
995,4762.487371001838
996,4761.1686500322785
997,4753.256324214923
998,4737.431672580211
999,4736.112951610651
1000,4726.881904823737
1001,4718.9695790063815
1002,4695.232601554314
1003,4691.2764386456365
1004,4683.364112828282
1005,4679.407949919602
1006,4668.858182163129
1007,4659.627135376213
1008,4646.434866952575
1009,4648.702554765783
1010,4705.394750096028
1011,4719.000876975286
1012,4721.268564788497
1013,4723.536252601705
1014,4732.607003854548
1015,4737.142379480966
1016,4739.410067294175
1017,4743.945442920594
1018,4759.819257613063
1019,4814.243765130097
1020,4843.723706701825
1021,4855.062145767874
1022,4866.400584833922
1023,4868.668272647133
1024,4884.5420873396
1025,4900.4159020320685
1026,4911.754341098116
1027,4991.123414560459
1028,5013.8002926925565
1029,5031.941795198235
1030,5045.547922077492
1031,5008.047136181827
1032,5006.106756299277
1033,5004.166376416724
1034,4998.34523676907
1035,4944.01460005762
1036,4942.074220175069
1037,4938.193460409962
1038,4930.431940879756
1039,4928.491560997206
1040,4926.551181114653
1041,4924.610801232102
1042,4922.670421349549
1043,4920.730041466999
1044,4907.147382289135
1045,4903.266622524032
1046,4899.385862758929
1047,4895.505102993826
1048,4893.564723111274
1049,4883.862823698515
1050,4862.518644990445
1051,4848.9359858125845
1052,4845.0552260474815
1053,4837.293706517274
1054,4812.068768044101
1055,4798.4861088662365
1056,4748.036231919892
1057,4720.870913564166
1058,4728.174634320542
1059,4759.010010518994
1060,4902.908432778446
1061,4918.3261208776685
1062,4923.465350244081
1063,4928.604579610486
1064,4964.57918517535
1065,4995.414561373803
1066,5082.781460602755
1067,5087.920689969166
1068,5093.059919335572
1069,5129.034524900437
1070,5134.173754266842
1071,5185.56604793093
1072,5195.844506663747
1073,5319.186011457563
1074,5360.2998463888325
1075,5391.135222587285
1076,5416.831369419332
1077,5473.362892449824
1078,5493.919809915459
1079,5540.172874213142
1080,5613.944176872029
1081,5599.577696654714
1082,5593.831104567787
1083,5588.084512480863
1084,5573.718032263551
1085,5455.912894481582
1086,5444.419710307731
1087,5438.673118220806
1088,5435.799822177341
1089,5432.926526133877
1090,5430.053230090416
1091,5415.686749873101
1092,5407.066861742715
1093,5381.20719735155
1094,5366.840717134239
1095,5346.727644829998
1096,5343.854348786534
1097,5323.7412764822975
1098,5320.867980438833
1099,5266.275355613041
1100,5249.035579352265
1101,5211.682730787253
1102,5171.456586178772
1103,5168.5832901353115
1104,5162.836698048387
1105,5159.963402004922
1106,5142.723625744146
1107,5128.357145526835
1108,5115.823529868975
1109,5138.8526916118035
1110,5141.731336829655
1111,5164.760498572484
1112,5190.668305533167
1113,5242.483919454531
1114,5251.119855108093
1115,5268.391726415215
1116,5300.056823811605
1117,5346.1151472972615
1118,5351.872437732969
1119,5354.751082950825
1120,5363.387018604383
1121,5406.566696872188
1122,5409.445342090039
1123,5418.081277743602
1124,5443.989084704286
1125,5446.867729922137
1126,5449.746375139993
1127,5464.139601229259
1128,5467.018246447114
1129,5469.896891664966
1130,5498.683343843501
1131,5513.07656993277
1132,5515.955215150626
1133,5521.7125055863335
1134,5576.406764725549
1135,5590.799990814818
1136,5602.314571686232
1137,5605.193216904087
1138,5619.586442993354
1139,5622.650074442647
1140,5601.467732656036
1141,5579.0393707643325
1142,5565.33314960829
1143,5549.134888242059
1144,5540.412747506398
1145,5535.428667086018
1146,5517.984385614691
1147,5510.508264984123
1148,5491.817963407702
1149,5490.571943302609
1150,5476.865722146567
1151,5471.881641726188
1152,5468.1435814109045
1153,5464.40552109562
1154,5463.159500990527
1155,5454.437360254863
1156,5453.191340149768
1157,5451.945320044673
1158,5450.699299939578
1159,5441.977159203916
1160,5440.731139098821
1161,5436.993078783537
1162,5429.516958152969
1163,5415.8107369969275
1164,5410.826656576549
1165,5402.104515840885
1166,5410.938916880072
1167,5430.459033560269
1168,5436.315068564326
1169,5442.171103568386
1170,5444.1231152364035
1171,5448.027138572442
1172,5467.547255252635
1173,5485.115360264812
1174,5526.10760529322
1175,5567.099850321629
1176,5584.667955333805
1177,5588.571978669845
1178,5619.804165358154
1179,5647.132328710426
1180,5649.0843403784465
1181,5662.748422054581
1182,5668.604457058641
1183,5672.508480394679
1184,5676.4125037307185
1185,5709.596702087049
1186,5711.548713755067
1187,5725.2127954312045
1188,5727.164807099222
1189,5750.265645499109
1190,5756.037048306826
1191,5762.770351582495
1192,5784.894062345411
1193,5793.551166556987
1194,5797.398768428798
1195,5798.36066889675
1196,5809.903474512185
1197,5817.598678255808
1198,5826.255782467383
1199,5838.76048855077
1200,5841.646189954629
1201,5845.49379182644
1202,5854.150896038015
1203,5861.846099781639
1204,5876.274606800931
1205,5883.007910076602
1206,5884.931711012508
1207,5888.779312884318
1208,5891.665014288177
1209,5892.626914756129
1210,5896.474516627941
1211,5912.826824583139
1212,5922.063334255061
1213,5920.682452801416
1214,5912.397164079551
1215,5911.0162826259075
1216,5909.635401172262
1217,5886.160416460312
1218,5877.875127738447
1219,5872.3516019238705
1220,5843.353091397343
1221,5837.829565582767
1222,5829.544276860902
1223,5824.020751046326
1224,5801.926647788019
1225,5797.784003427087
1226,5774.309018715136
1227,5771.547255807847
1228,5732.882575105812
1229,5716.311997662082
1230,5714.931116208437
1231,5706.645827486572
1232,5705.264946032928
1233,5702.503183125639
1234,5694.217894403774
1235,5691.456131496487
1236,5685.93260568191
1237,5676.266435506402
